Product ID,Published State,Purchase Type,Auto Translate,Locale; Title; Description,Auto Fill Prices,Price,Pricing Template ID,EEA Withdrawal Right Type,Reduced VAT Rates,Communications and amusement taxes,Tokenized digital asset declared
com.fungames.tennisclash.acewheel.alternative1,published,managed_by_android,false,en-IN; Ace Wheel 1; Ace Wheel Spin,false,IE; 500000; AE; 2090000; AT; 590000; AU; 890000; BD; 60000000; BE; 590000; BG; 1190000; BH; 490000; BM; 490000; BO; 3990000; BR; 2690000; CA; 690000; CH; 500000; CL; 520000000; CO; 2500000000; CR; 300000000; CY; 590000; CZ; 13990000; DE; 590000; DK; 5000000; DZ; 74000000; EC; 490000; EE; 590000; EG; 16990000; ES; 590000; FI; 590000; FM; 490000; FR; 590000; GB; 490000; GE; 2000000; GH; 8000000; GI; 390000; GR; 590000; HK; 4320000; HR; 590000; HU; 239000000; ID; 8000000000; IE; 590000; IL; 2000000; IN; 55000000; IQ; 721000000; IT; 590000; JO; 400000; JP; 70000000; KE; 90000000; KH; 490000; KR; 800000000; KW; 490000; KY; 490000; KZ; 270000000; LI; 500000; LK; 175000000; LT; 590000; LU; 590000; LV; 590000; MA; 6590000; MC; 590000; MM; 1000000000; MO; 4880000; MX; 11000000; MY; 2490000; NG; 275000000; NL; 590000; NO; 7000000; NZ; 990000; OM; 490000; PA; 490000; PE; 1990000; PH; 30000000; PK; 160000000; PL; 2790000; PT; 590000; PY; 3942000000; QA; 2000000; RO; 2890000; RS; 49000000; RU; 45000000; SA; 2390000; SE; 7000000; SG; 980000; SI; 590000; SK; 590000; SM; 490000; SV; 490000; TC; 490000; TH; 20000000; TR; 12990000; TW; 18000000; TZ; 1300000000; UA; 23990000; US; 490000; VA; 490000; VG; 490000; VN; 13000000000; ZA; 11990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative11,published,managed_by_android,false,en-IN; Ace Wheel 11; Ace Wheel Spin,false,IE; 3300000; AE; 13990000; AT; 3990000; AU; 5990000; BD; 390000000; BE; 3990000; BG; 7690000; BH; 3990000; BM; 3490000; BO; 24990000; BR; 17990000; CA; 4890000; CH; 3200000; CL; 3400000000; CO; 16500000000; CR; 2000000000; CY; 3890000; CZ; 94990000; DE; 3890000; DK; 31000000; DZ; 500000000; EC; 3490000; EE; 3990000; EG; 109990000; ES; 3990000; FI; 4090000; FM; 3490000; FR; 3990000; GB; 3490000; GE; 9000000; GH; 50000000; GI; 2890000; GR; 4090000; HK; 28000000; HR; 4090000; HU; 1590000000; ID; 53000000000; IE; 4090000; IL; 13000000; IN; 350000000; IQ; 4750000000; IT; 3990000; JO; 2600000; JP; 490000000; KE; 600000000; KH; 3490000; KR; 5500000000; KW; 3490000; KY; 3490000; KZ; 1790000000; LI; 3500000; LK; 1150000000; LT; 3990000; LU; 3790000; LV; 3990000; MA; 43990000; MC; 3990000; MM; 8000000000; MO; 28990000; MX; 75000000; MY; 16990000; NG; 1810000000; NL; 3990000; NO; 48000000; NZ; 6490000; OM; 3990000; PA; 3490000; PE; 12990000; PH; 200000000; PK; 1050000000; PL; 18990000; PT; 4090000; PY; 30000000000; QA; 13000000; RO; 18990000; RS; 449000000; RU; 279000000; SA; 15990000; SE; 46000000; SG; 4990000; SI; 3990000; SK; 3990000; SM; 3290000; SV; 3490000; TC; 3490000; TH; 125000000; TR; 83990000; TW; 120000000; TZ; 8500000000; UA; 159990000; US; 3490000; VA; 3290000; VG; 3490000; VN; 85000000000; ZA; 75990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative12,published,managed_by_android,false,en-IN; Ace Wheel 12; Ace Wheel Spin,false,IE; 3800000; AE; 15990000; AT; 4590000; AU; 6990000; BD; 450000000; BE; 4590000; BG; 8890000; BH; 4490000; BM; 3990000; BO; 28990000; BR; 20990000; CA; 5490000; CH; 3700000; CL; 3900000000; CO; 19000000000; CR; 2300000000; CY; 4490000; CZ; 109990000; DE; 4490000; DK; 35000000; DZ; 575000000; EC; 3990000; EE; 4590000; EG; 129990000; ES; 4590000; FI; 4690000; FM; 3990000; FR; 4590000; GB; 3990000; GE; 14000000; GH; 60000000; GI; 3290000; GR; 4690000; HK; 33000000; HR; 4790000; HU; 1799000000; ID; 62000000000; IE; 4690000; IL; 15000000; IN; 400000000; IQ; 5500000000; IT; 4590000; JO; 2950000; JP; 560000000; KE; 700000000; KH; 3990000; KR; 6000000000; KW; 3990000; KY; 3990000; KZ; 2090000000; LI; 4000000; LK; 1325000000; LT; 4590000; LU; 4390000; LV; 4590000; MA; 49990000; MC; 4590000; MM; 9000000000; MO; 33880000; MX; 85000000; MY; 19990000; NG; 2080000000; NL; 4590000; NO; 55000000; NZ; 7490000; OM; 4490000; PA; 3990000; PE; 15990000; PH; 230000000; PK; 1200000000; PL; 20990000; PT; 4690000; PY; 30000000000; QA; 15000000; RO; 21990000; RS; 549000000; RU; 329000000; SA; 17990000; SE; 55000000; SG; 5990000; SI; 4590000; SK; 4590000; SM; 3790000; SV; 3990000; TC; 3990000; TH; 150000000; TR; 95990000; TW; 130000000; TZ; 10000000000; UA; 184990000; US; 3990000; VA; 3790000; VG; 3990000; VN; 98000000000; ZA; 87990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative14,published,managed_by_android,false,en-IN; Ace Wheel 14; Ace Wheel Spin,false,IE; 4300000; AE; 17990000; AT; 4990000; AU; 7490000; BD; 500000000; BE; 4990000; BG; 9990000; BH; 4990000; BM; 4490000; BO; 32990000; BR; 22990000; CA; 6490000; CH; 4200000; CL; 4500000000; CO; 21000000000; CR; 2600000000; CY; 4990000; CZ; 119990000; DE; 4990000; DK; 40000000; DZ; 650000000; EC; 4490000; EE; 4990000; EG; 149990000; ES; 4990000; FI; 5490000; FM; 4490000; FR; 4990000; GB; 4490000; GE; 14000000; GH; 70000000; GI; 3790000; GR; 5490000; HK; 38000000; HR; 5490000; HU; 1999000000; ID; 70000000000; IE; 5490000; IL; 17000000; IN; 460000000; IQ; 6200000000; IT; 5490000; JO; 3350000; JP; 640000000; KE; 800000000; KH; 4490000; KR; 6900000000; KW; 4490000; KY; 4490000; KZ; 2390000000; LI; 4500000; LK; 1500000000; LT; 4990000; LU; 4990000; LV; 4990000; MA; 56990000; MC; 4990000; MM; 10000000000; MO; 37990000; MX; 99000000; MY; 21990000; NG; 2360000000; NL; 4990000; NO; 65000000; NZ; 8490000; OM; 4990000; PA; 4490000; PE; 17990000; PH; 260000000; PK; 1350000000; PL; 23990000; PT; 5490000; PY; 30000000000; QA; 17000000; RO; 24990000; RS; 599000000; RU; 369000000; SA; 19990000; SE; 59000000; SG; 6980000; SI; 5490000; SK; 4990000; SM; 4290000; SV; 4490000; TC; 4490000; TH; 175000000; TR; 109990000; TW; 150000000; TZ; 11000000000; UA; 209990000; US; 4490000; VA; 4290000; VG; 4490000; VN; 111000000000; ZA; 99990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative15,published,managed_by_android,false,en-IN; Ace Wheel 15; Ace Wheel Spin,false,IE; 4700000; AE; 19990000; AT; 5490000; AU; 8490000; BD; 550000000; BE; 5490000; BG; 10990000; BH; 5490000; BM; 4990000; BO; 35990000; BR; 25990000; CA; 6990000; CH; 4600000; CL; 4900000000; CO; 23500000000; CR; 2800000000; CY; 5490000; CZ; 129990000; DE; 5490000; DK; 44000000; DZ; 700000000; EC; 4990000; EE; 5490000; EG; 159990000; ES; 5490000; FI; 5990000; FM; 4990000; FR; 5490000; GB; 4890000; GE; 14000000; GH; 75000000; GI; 4090000; GR; 5990000; HK; 39900000; HR; 5990000; HU; 2199000000; ID; 76000000000; IE; 5990000; IL; 18900000; IN; 500000000; IQ; 6800000000; IT; 5490000; JO; 3650000; JP; 700000000; KE; 800000000; KH; 4990000; KR; 7500000000; KW; 4990000; KY; 4990000; KZ; 2590000000; LI; 5000000; LK; 1650000000; LT; 5490000; LU; 5490000; LV; 5490000; MA; 61990000; MC; 5490000; MM; 11000000000; MO; 41880000; MX; 109000000; MY; 23990000; NG; 2580000000; NL; 5490000; NO; 69000000; NZ; 9490000; OM; 5490000; PA; 4990000; PE; 18990000; PH; 285000000; PK; 1450000000; PL; 25990000; PT; 5990000; PY; 40000000000; QA; 19000000; RO; 27990000; RS; 649000000; RU; 399000000; SA; 21990000; SE; 65000000; SG; 7480000; SI; 5490000; SK; 5490000; SM; 4690000; SV; 4990000; TC; 4990000; TH; 175000000; TR; 119990000; TW; 170000000; TZ; 12000000000; UA; 229990000; US; 4990000; VA; 4690000; VG; 4990000; VN; 121000000000; ZA; 109990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative16,published,managed_by_android,false,en-IN; Ace Wheel 16; Ace Wheel Spin,false,IE; 5200000; AE; 21990000; AT; 5990000; AU; 9490000; BD; 600000000; BE; 6490000; BG; 11990000; BH; 6490000; BM; 5490000; BO; 38990000; BR; 28990000; CA; 7490000; CH; 5100000; CL; 5400000000; CO; 26000000000; CR; 3100000000; CY; 5990000; CZ; 149990000; DE; 5990000; DK; 48000000; DZ; 775000000; EC; 5490000; EE; 5990000; EG; 179990000; ES; 6490000; FI; 6490000; FM; 5490000; FR; 5990000; GB; 5490000; GE; 19000000; GH; 80000000; GI; 4490000; GR; 6490000; HK; 44900000; HR; 6490000; HU; 2490000000; ID; 84000000000; IE; 6490000; IL; 20900000; IN; 550000000; IQ; 7500000000; IT; 6490000; JO; 4050000; JP; 780000000; KE; 900000000; KH; 5490000; KR; 8500000000; KW; 5490000; KY; 5490000; KZ; 2890000000; LI; 5500000; LK; 1825000000; LT; 6490000; LU; 5990000; LV; 6490000; MA; 68990000; MC; 5990000; MM; 12000000000; MO; 45990000; MX; 119000000; MY; 26990000; NG; 2850000000; NL; 6490000; NO; 75000000; NZ; 9990000; OM; 5990000; PA; 5490000; PE; 20990000; PH; 315000000; PK; 1600000000; PL; 28990000; PT; 6490000; PY; 40000000000; QA; 21000000; RO; 29990000; RS; 749000000; RU; 449000000; SA; 24990000; SE; 75000000; SG; 7990000; SI; 6490000; SK; 5990000; SM; 4990000; SV; 5490000; TC; 5490000; TH; 200000000; TR; 129990000; TW; 180000000; TZ; 14000000000; UA; 254990000; US; 5490000; VA; 4990000; VG; 5490000; VN; 134000000000; ZA; 119990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative17,published,managed_by_android,false,en-IN; Ace Wheel 17; Ace Wheel Spin,false,IE; 5500000; AE; 22990000; AT; 6490000; AU; 9990000; BD; 650000000; BE; 6490000; BG; 12990000; BH; 6490000; BM; 5990000; BO; 41990000; BR; 29990000; CA; 7990000; CH; 5400000; CL; 5700000000; CO; 27500000000; CR; 3300000000; CY; 6490000; CZ; 159990000; DE; 6490000; DK; 49000000; DZ; 825000000; EC; 5990000; EE; 6490000; EG; 189990000; ES; 6490000; FI; 6990000; FM; 5990000; FR; 6490000; GB; 5990000; GE; 19000000; GH; 85000000; GI; 4790000; GR; 6990000; HK; 48000000; HR; 6990000; HU; 2599000000; ID; 89000000000; IE; 6990000; IL; 22000000; IN; 590000000; IQ; 7950000000; IT; 6490000; JO; 4300000; JP; 820000000; KE; 1000000000; KH; 5990000; KR; 8900000000; KW; 5990000; KY; 5990000; KZ; 2990000000; LI; 5800000; LK; 1925000000; LT; 6490000; LU; 6490000; LV; 6490000; MA; 72990000; MC; 6490000; MM; 13000000000; MO; 48990000; MX; 125000000; MY; 28990000; NG; 3020000000; NL; 6490000; NO; 79000000; NZ; 10990000; OM; 6490000; PA; 5990000; PE; 21990000; PH; 335000000; PK; 1700000000; PL; 30990000; PT; 6990000; PY; 40000000000; QA; 22000000; RO; 31990000; RS; 749000000; RU; 469000000; SA; 25990000; SE; 75000000; SG; 8490000; SI; 6490000; SK; 6490000; SM; 5490000; SV; 5990000; TC; 5990000; TH; 225000000; TR; 139990000; TW; 200000000; TZ; 14000000000; UA; 269990000; US; 5990000; VA; 5490000; VG; 5990000; VN; 142000000000; ZA; 129990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative18,published,managed_by_android,false,en-IN; Ace Wheel 18; Ace Wheel Spin,false,IE; 6000000; AE; 24990000; AT; 6990000; AU; 10990000; BD; 700000000; BE; 7490000; BG; 13990000; BH; 7490000; BM; 6490000; BO; 45990000; BR; 32990000; CA; 8990000; CH; 5900000; CL; 6200000000; CO; 30000000000; CR; 3600000000; CY; 6990000; CZ; 169990000; DE; 6990000; DK; 55000000; DZ; 900000000; EC; 6490000; EE; 6990000; EG; 199990000; ES; 7490000; FI; 7490000; FM; 6490000; FR; 6990000; GB; 6490000; GE; 19000000; GH; 95000000; GI; 4990000; GR; 7490000; HK; 50900000; HR; 7490000; HU; 2799000000; ID; 97000000000; IE; 7490000; IL; 24000000; IN; 650000000; IQ; 8650000000; IT; 7490000; JO; 4700000; JP; 900000000; KE; 1000000000; KH; 6490000; KR; 9500000000; KW; 6490000; KY; 6490000; KZ; 3290000000; LI; 6300000; LK; 2100000000; LT; 7490000; LU; 6990000; LV; 7490000; MA; 78990000; MC; 6990000; MM; 14000000000; MO; 53880000; MX; 135000000; MY; 30990000; NG; 3290000000; NL; 7490000; NO; 85000000; NZ; 11990000; OM; 6990000; PA; 6490000; PE; 23990000; PH; 365000000; PK; 1850000000; PL; 33990000; PT; 7490000; PY; 50000000000; QA; 24000000; RO; 34990000; RS; 849000000; RU; 499000000; SA; 28990000; SE; 85000000; SG; 9480000; SI; 7490000; SK; 6990000; SM; 5990000; SV; 6490000; TC; 6490000; TH; 250000000; TR; 149990000; TW; 210000000; TZ; 16000000000; UA; 294990000; US; 6490000; VA; 5990000; VG; 6490000; VN; 155000000000; ZA; 139990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative19,published,managed_by_android,false,en-IN; Ace Wheel 19; Ace Wheel Spin,false,IE; 6500000; AE; 27990000; AT; 7990000; AU; 11990000; BD; 750000000; BE; 7990000; BG; 14990000; BH; 7990000; BM; 6990000; BO; 48990000; BR; 35990000; CA; 9490000; CH; 6400000; CL; 6800000000; CO; 32000000000; CR; 3900000000; CY; 7490000; CZ; 179990000; DE; 7490000; DK; 59000000; DZ; 975000000; EC; 6990000; EE; 7990000; EG; 219990000; ES; 7990000; FI; 7990000; FM; 6990000; FR; 7990000; GB; 6990000; GE; 19000000; GH; 100000000; GI; 5490000; GR; 7990000; HK; 55900000; HR; 7990000; HU; 3090000000; ID; 109000000000; IE; 7990000; IL; 26000000; IN; 690000000; IQ; 9400000000; IT; 7990000; JO; 5100000; JP; 960000000; KE; 1100000000; KH; 6990000; KR; 10000000000; KW; 6990000; KY; 6990000; KZ; 3590000000; LI; 6900000; LK; 2275000000; LT; 7990000; LU; 7490000; LV; 7990000; MA; 85990000; MC; 7990000; MM; 15000000000; MO; 57880000; MX; 149000000; MY; 33990000; NG; 3570000000; NL; 7990000; NO; 95000000; NZ; 12990000; OM; 7490000; PA; 6990000; PE; 26990000; PH; 395000000; PK; 2050000000; PL; 35990000; PT; 7990000; PY; 50000000000; QA; 26000000; RO; 37990000; RS; 899000000; RU; 590000000; SA; 30990000; SE; 89000000; SG; 9990000; SI; 7990000; SK; 7990000; SM; 6490000; SV; 6990000; TC; 6990000; TH; 250000000; TR; 164990000; TW; 230000000; TZ; 17000000000; UA; 314990000; US; 6990000; VA; 6490000; VG; 6990000; VN; 168000000000; ZA; 149990000,,DIGITAL_CONTENT,,,false
com.fungames.tennisclash.acewheel.alternative2,published,managed_by_android,false,en-IN; Ace Wheel 2; Ace Wheel Spin,false,IE; 1000000; AE; 4190000; AT; 1190000; AU; 1790000; BD; 120000000; BE; 1190000; BG; 2390000; BH; 990000; BM; 990000; BO; 7490000; BR; 5490000; CA; 1490000; CH; 1000000; CL; 1000000000; CO; 5000000000; CR; 600000000; CY; 1190000; CZ; 27990000; DE; 1190000; DK; 9000000; DZ; 150000000; EC; 990000; EE; 1190000; EG; 33990000; ES; 1190000; FI; 1190000; FM; 990000; FR; 1190000; GB; 990000; GE; 3000000; GH; 15000000; GI; 890000; GR; 1190000; HK; 8000000; HR; 1290000; HU; 469000000; ID; 16000000000; IE; 1190000; IL; 4000000; IN; 110000000; IQ; 1450000000; IT; 1190000; JO; 800000; JP; 150000000; KE; 200000000; KH; 990000; KR; 1600000000; KW; 990000; KY; 990000; KZ; 590000000; LI; 1100000; LK; 350000000; LT; 1190000; LU; 1190000; LV; 1190000; MA; 12990000; MC; 1190000; MM; 2000000000; MO; 8880000; MX; 23000000; MY; 4990000; NG; 550000000; NL; 1190000; NO; 14000000; NZ; 1990000; OM; 990000; PA; 990000; PE; 4090000; PH; 61000000; PK; 310000000; PL; 5590000; PT; 1190000; PY; 10000000000; QA; 4000000; RO; 5990000; RS; 149000000; RU; 85000000; SA; 4790000; SE; 14000000; SG; 1490000; SI; 1190000; SK; 1190000; SM; 990000; SV; 990000; TC; 990000; TH; 40000000; TR; 24990000; TW; 36000000; TZ; 2600000000; UA; 48990000; US; 990000; VA; 990000; VG; 990000; VN; 26000000000; ZA; 22990000,,DIGITAL_CONTENT,,,false
